# Table of SIMULATED aj coefficient in function of nu(n,l)
# Created using fit_a2sig.py :: do_simfile() Version 9 Nov 2021
# Dnu =135.1
# epsilon =0.3
# N0 =10
# Nmax =20
# a1 =408.823478
# epsilon_nl =[0.0005 0.    ]
# theta0 =1.0471975511965976
# delta =0.17453292519943295
# ftype =gate
# relerr_a2 =[0, 0]
# do_a4 =True
# relerr_a4 =[0, 0]
# do_a6 =True
# relerr_a6 =[0, 0]
# relerr_epsilon_nl =None
# Col(0):l, Col(1):nu, Col(2)-Col(6):a2 (for P(a2)=[2.25,16,50,84,97.75]), Col(7): a2_true,  Col(8-12): a4, Col(13): a4_true, Col(13-17): a6, Col(18): a6_true, Col(19): epsilon_nl Col(20): epsilon_nl_true
1  	 1459.0800000000   13.6833651870   13.6833651870   13.6833651870   13.6833651870   13.6833651870   13.6833651870   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1594.1800000000   14.9503434451   14.9503434451   14.9503434451   14.9503434451   14.9503434451   14.9503434451   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1729.2800000000   16.2173217032   16.2173217032   16.2173217032   16.2173217032   16.2173217032   16.2173217032   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1864.3800000000   17.4842999613   17.4842999613   17.4842999613   17.4842999613   17.4842999613   17.4842999613   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1999.4800000000   18.7512782194   18.7512782194   18.7512782194   18.7512782194   18.7512782194   18.7512782194   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2134.5800000000   20.0182564775   20.0182564775   20.0182564775   20.0182564775   20.0182564775   20.0182564775   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2269.6800000000   21.2852347354   21.2852347354   21.2852347354   21.2852347354   21.2852347354   21.2852347354   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2404.7800000000   22.5522129936   22.5522129936   22.5522129936   22.5522129936   22.5522129936   22.5522129936   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2539.8800000000   23.8191912516   23.8191912516   23.8191912516   23.8191912516   23.8191912516   23.8191912516   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2674.9800000000   25.0861695098   25.0861695098   25.0861695098   25.0861695098   25.0861695098   25.0861695098   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2810.0800000000   26.3531477678   26.3531477678   26.3531477678   26.3531477678   26.3531477678   26.3531477678   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1526.6300000000   10.2263863037   10.2263863037   10.2263863037   10.2263863037   10.2263863037   10.2263863037   -6.9335903402    -6.9335903402    -6.9335903402    -6.9335903402    -6.9335903402    -6.9335903402     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1661.7300000000   11.1313762420   11.1313762420   11.1313762420   11.1313762420   11.1313762420   11.1313762420   -7.5471824057    -7.5471824057    -7.5471824057    -7.5471824057    -7.5471824057    -7.5471824057     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1796.8300000000   12.0363661805   12.0363661805   12.0363661805   12.0363661805   12.0363661805   12.0363661805   -8.1607744711    -8.1607744711    -8.1607744711    -8.1607744711    -8.1607744711    -8.1607744711     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1931.9300000000   12.9413561188   12.9413561188   12.9413561188   12.9413561188   12.9413561188   12.9413561188   -8.7743665366    -8.7743665366    -8.7743665366    -8.7743665366    -8.7743665366    -8.7743665366     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2067.0300000000   13.8463460573   13.8463460573   13.8463460573   13.8463460573   13.8463460573   13.8463460573   -9.3879586022    -9.3879586022    -9.3879586022    -9.3879586022    -9.3879586022    -9.3879586022     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2202.1300000000   14.7513359957   14.7513359957   14.7513359957   14.7513359957   14.7513359957   14.7513359957   -10.0015506677    -10.0015506677    -10.0015506677    -10.0015506677    -10.0015506677    -10.0015506677     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2337.2300000000   15.6563259340   15.6563259340   15.6563259340   15.6563259340   15.6563259340   15.6563259340   -10.6151427332    -10.6151427332    -10.6151427332    -10.6151427332    -10.6151427332    -10.6151427332     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2472.3300000000   16.5613158724   16.5613158724   16.5613158724   16.5613158724   16.5613158724   16.5613158724   -11.2287347987    -11.2287347987    -11.2287347987    -11.2287347987    -11.2287347987    -11.2287347987     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2607.4300000000   17.4663058108   17.4663058108   17.4663058108   17.4663058108   17.4663058108   17.4663058108   -11.8423268642    -11.8423268642    -11.8423268642    -11.8423268642    -11.8423268642    -11.8423268642     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2742.5300000000   18.3712957491   18.3712957491   18.3712957491   18.3712957491   18.3712957491   18.3712957491   -12.4559189297    -12.4559189297    -12.4559189297    -12.4559189297    -12.4559189297    -12.4559189297     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2877.6300000000   19.2762856875   19.2762856875   19.2762856875   19.2762856875   19.2762856875   19.2762856875   -13.0695109952    -13.0695109952    -13.0695109952    -13.0695109952    -13.0695109952    -13.0695109952     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
3  	 1594.1800000000   8.3058307065   8.3058307065   8.3058307065   8.3058307065   8.3058307065   8.3058307065   -9.2149815091    -9.2149815091    -9.2149815091    -9.2149815091    -9.2149815091    -9.2149815091     -1.8635193565    -1.8635193565    -1.8635193565    -1.8635193565    -1.8635193565    -1.86351936   0.00050000    0.00050000
3  	 1729.2800000000   9.0097146648   9.0097146648   9.0097146648   9.0097146648   9.0097146648   9.0097146648   -9.9959121454    -9.9959121454    -9.9959121454    -9.9959121454    -9.9959121454    -9.9959121454     -2.0214447257    -2.0214447257    -2.0214447257    -2.0214447257    -2.0214447257    -2.02144473   0.00050000    0.00050000
3  	 1864.3800000000   9.7135986230   9.7135986230   9.7135986230   9.7135986230   9.7135986230   9.7135986230   -10.7768427818    -10.7768427818    -10.7768427818    -10.7768427818    -10.7768427818    -10.7768427818     -2.1793700948    -2.1793700948    -2.1793700948    -2.1793700948    -2.1793700948    -2.17937009   0.00050000    0.00050000
3  	 1999.4800000000   10.4174825811   10.4174825811   10.4174825811   10.4174825811   10.4174825811   10.4174825811   -11.5577734182    -11.5577734182    -11.5577734182    -11.5577734182    -11.5577734182    -11.5577734182     -2.3372954640    -2.3372954640    -2.3372954640    -2.3372954640    -2.3372954640    -2.33729546   0.00050000    0.00050000
3  	 2134.5800000000   11.1213665393   11.1213665393   11.1213665393   11.1213665393   11.1213665393   11.1213665393   -12.3387040546    -12.3387040546    -12.3387040546    -12.3387040546    -12.3387040546    -12.3387040546     -2.4952208332    -2.4952208332    -2.4952208332    -2.4952208332    -2.4952208332    -2.49522083   0.00050000    0.00050000
3  	 2269.6800000000   11.8252504975   11.8252504975   11.8252504975   11.8252504975   11.8252504975   11.8252504975   -13.1196346909    -13.1196346909    -13.1196346909    -13.1196346909    -13.1196346909    -13.1196346909     -2.6531462024    -2.6531462024    -2.6531462024    -2.6531462024    -2.6531462024    -2.65314620   0.00050000    0.00050000
3  	 2404.7800000000   12.5291344557   12.5291344557   12.5291344557   12.5291344557   12.5291344557   12.5291344557   -13.9005653273    -13.9005653273    -13.9005653273    -13.9005653273    -13.9005653273    -13.9005653273     -2.8110715716    -2.8110715716    -2.8110715716    -2.8110715716    -2.8110715716    -2.81107157   0.00050000    0.00050000
