# Table of SIMULATED aj coefficient in function of nu(n,l)
# Created using fit_a2sig.py :: do_simfile() Version 9 Nov 2021
# Dnu =135.1
# epsilon =0.3
# N0 =10
# Nmax =20
# a1 =408.823478
# epsilon_nl =[0.0005 0.    ]
# theta0 =0.5235987755982988
# delta =0.08726646259971647
# ftype =gate
# relerr_a2 =[0, 0]
# do_a4 =True
# relerr_a4 =[0, 0]
# do_a6 =True
# relerr_a6 =[0, 0]
# relerr_epsilon_nl =None
# Col(0):l, Col(1):nu, Col(2)-Col(6):a2 (for P(a2)=[2.25,16,50,84,97.75]), Col(7): a2_true,  Col(8-12): a4, Col(13): a4_true, Col(13-17): a6, Col(18): a6_true, Col(19): epsilon_nl Col(20): epsilon_nl_true
1  	 1459.0800000000   -19.9110520470   -19.9110520470   -19.9110520470   -19.9110520470   -19.9110520470   -19.9110520470   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1594.1800000000   -21.7546679772   -21.7546679772   -21.7546679772   -21.7546679772   -21.7546679772   -21.7546679772   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1729.2800000000   -23.5982839075   -23.5982839075   -23.5982839075   -23.5982839075   -23.5982839075   -23.5982839075   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1864.3800000000   -25.4418998378   -25.4418998378   -25.4418998378   -25.4418998378   -25.4418998378   -25.4418998378   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1999.4800000000   -27.2855157680   -27.2855157680   -27.2855157680   -27.2855157680   -27.2855157680   -27.2855157680   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2134.5800000000   -29.1291316982   -29.1291316982   -29.1291316982   -29.1291316982   -29.1291316982   -29.1291316982   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2269.6800000000   -30.9727476285   -30.9727476285   -30.9727476285   -30.9727476285   -30.9727476285   -30.9727476285   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2404.7800000000   -32.8163635587   -32.8163635587   -32.8163635587   -32.8163635587   -32.8163635587   -32.8163635587   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2539.8800000000   -34.6599794890   -34.6599794890   -34.6599794890   -34.6599794890   -34.6599794890   -34.6599794890   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2674.9800000000   -36.5035954193   -36.5035954193   -36.5035954193   -36.5035954193   -36.5035954193   -36.5035954193   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2810.0800000000   -38.3472113496   -38.3472113496   -38.3472113496   -38.3472113496   -38.3472113496   -38.3472113496   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1526.6300000000   -14.8806295606   -14.8806295606   -14.8806295606   -14.8806295606   -14.8806295606   -14.8806295606   0.1566374722    0.1566374722    0.1566374722    0.1566374722    0.1566374722    0.1566374722     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1661.7300000000   -16.1974994332   -16.1974994332   -16.1974994332   -16.1974994332   -16.1974994332   -16.1974994332   0.1704991954    0.1704991954    0.1704991954    0.1704991954    0.1704991954    0.1704991954     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1796.8300000000   -17.5143693058   -17.5143693058   -17.5143693058   -17.5143693058   -17.5143693058   -17.5143693058   0.1843609186    0.1843609186    0.1843609186    0.1843609186    0.1843609186    0.1843609186     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1931.9300000000   -18.8312391785   -18.8312391785   -18.8312391785   -18.8312391785   -18.8312391785   -18.8312391785   0.1982226418    0.1982226418    0.1982226418    0.1982226418    0.1982226418    0.1982226418     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2067.0300000000   -20.1481090510   -20.1481090510   -20.1481090510   -20.1481090510   -20.1481090510   -20.1481090510   0.2120843650    0.2120843650    0.2120843650    0.2120843650    0.2120843650    0.2120843650     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2202.1300000000   -21.4649789237   -21.4649789237   -21.4649789237   -21.4649789237   -21.4649789237   -21.4649789237   0.2259460882    0.2259460882    0.2259460882    0.2259460882    0.2259460882    0.2259460882     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2337.2300000000   -22.7818487963   -22.7818487963   -22.7818487963   -22.7818487963   -22.7818487963   -22.7818487963   0.2398078114    0.2398078114    0.2398078114    0.2398078114    0.2398078114    0.2398078114     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2472.3300000000   -24.0987186689   -24.0987186689   -24.0987186689   -24.0987186689   -24.0987186689   -24.0987186689   0.2536695345    0.2536695345    0.2536695345    0.2536695345    0.2536695345    0.2536695345     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2607.4300000000   -25.4155885415   -25.4155885415   -25.4155885415   -25.4155885415   -25.4155885415   -25.4155885415   0.2675312578    0.2675312578    0.2675312578    0.2675312578    0.2675312578    0.2675312578     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2742.5300000000   -26.7324584141   -26.7324584141   -26.7324584141   -26.7324584141   -26.7324584141   -26.7324584141   0.2813929809    0.2813929809    0.2813929809    0.2813929809    0.2813929809    0.2813929809     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2877.6300000000   -28.0493282867   -28.0493282867   -28.0493282867   -28.0493282867   -28.0493282867   -28.0493282867   0.2952547042    0.2952547042    0.2952547042    0.2952547042    0.2952547042    0.2952547042     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
3  	 1594.1800000000   -12.0859519584   -12.0859519584   -12.0859519584   -12.0859519584   -12.0859519584   -12.0859519584   0.2081804466    0.2081804466    0.2081804466    0.2081804466    0.2081804466    0.2081804466     0.6492252272    0.6492252272    0.6492252272    0.6492252272    0.6492252272    0.64922523   0.00050000    0.00050000
3  	 1729.2800000000   -13.1101851752   -13.1101851752   -13.1101851752   -13.1101851752   -13.1101851752   -13.1101851752   0.2258228573    0.2258228573    0.2258228573    0.2258228573    0.2258228573    0.2258228573     0.7042443142    0.7042443142    0.7042443142    0.7042443142    0.7042443142    0.70424431   0.00050000    0.00050000
3  	 1864.3800000000   -14.1344183921   -14.1344183921   -14.1344183921   -14.1344183921   -14.1344183921   -14.1344183921   0.2434652680    0.2434652680    0.2434652680    0.2434652680    0.2434652680    0.2434652680     0.7592634013    0.7592634013    0.7592634013    0.7592634013    0.7592634013    0.75926340   0.00050000    0.00050000
3  	 1999.4800000000   -15.1586516089   -15.1586516089   -15.1586516089   -15.1586516089   -15.1586516089   -15.1586516089   0.2611076788    0.2611076788    0.2611076788    0.2611076788    0.2611076788    0.2611076788     0.8142824883    0.8142824883    0.8142824883    0.8142824883    0.8142824883    0.81428249   0.00050000    0.00050000
3  	 2134.5800000000   -16.1828848257   -16.1828848257   -16.1828848257   -16.1828848257   -16.1828848257   -16.1828848257   0.2787500895    0.2787500895    0.2787500895    0.2787500895    0.2787500895    0.2787500895     0.8693015754    0.8693015754    0.8693015754    0.8693015754    0.8693015754    0.86930158   0.00050000    0.00050000
