# Table of SIMULATED aj coefficient in function of nu(n,l)
# Created using fit_a2sig.py :: do_simfile() Version 9 Nov 2021
# Dnu =135.1
# epsilon =0.3
# N0 =10
# Nmax =20
# a1 =408.823478
# epsilon_nl =[0.0005 0.    ]
# theta0 =0.6981317007977318
# delta =0.17453292519943295
# ftype =gate
# relerr_a2 =[0, 0]
# do_a4 =True
# relerr_a4 =[0, 0]
# do_a6 =True
# relerr_a6 =[0, 0]
# relerr_epsilon_nl =None
# Col(0):l, Col(1):nu, Col(2)-Col(6):a2 (for P(a2)=[2.25,16,50,84,97.75]), Col(7): a2_true,  Col(8-12): a4, Col(13): a4_true, Col(13-17): a6, Col(18): a6_true, Col(19): epsilon_nl Col(20): epsilon_nl_true
1  	 1459.0800000000   -30.7456208129   -30.7456208129   -30.7456208129   -30.7456208129   -30.7456208129   -30.7456208129   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1594.1800000000   -33.5924375549   -33.5924375549   -33.5924375549   -33.5924375549   -33.5924375549   -33.5924375549   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1729.2800000000   -36.4392542968   -36.4392542968   -36.4392542968   -36.4392542968   -36.4392542968   -36.4392542968   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1864.3800000000   -39.2860710387   -39.2860710387   -39.2860710387   -39.2860710387   -39.2860710387   -39.2860710387   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 1999.4800000000   -42.1328877806   -42.1328877806   -42.1328877806   -42.1328877806   -42.1328877806   -42.1328877806   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2134.5800000000   -44.9797045226   -44.9797045226   -44.9797045226   -44.9797045226   -44.9797045226   -44.9797045226   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2269.6800000000   -47.8265212646   -47.8265212646   -47.8265212646   -47.8265212646   -47.8265212646   -47.8265212646   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2404.7800000000   -50.6733380063   -50.6733380063   -50.6733380063   -50.6733380063   -50.6733380063   -50.6733380063   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2539.8800000000   -53.5201547483   -53.5201547483   -53.5201547483   -53.5201547483   -53.5201547483   -53.5201547483   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2674.9800000000   -56.3669714902   -56.3669714902   -56.3669714902   -56.3669714902   -56.3669714902   -56.3669714902   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
1  	 2810.0800000000   -59.2137882324   -59.2137882324   -59.2137882324   -59.2137882324   -59.2137882324   -59.2137882324   -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.0000000000     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1526.6300000000   -22.9778380054   -22.9778380054   -22.9778380054   -22.9778380054   -22.9778380054   -22.9778380054   -5.7365303150    -5.7365303150    -5.7365303150    -5.7365303150    -5.7365303150    -5.7365303150     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1661.7300000000   -25.0112749969   -25.0112749969   -25.0112749969   -25.0112749969   -25.0112749969   -25.0112749969   -6.2441878650    -6.2441878650    -6.2441878650    -6.2441878650    -6.2441878650    -6.2441878650     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1796.8300000000   -27.0447119885   -27.0447119885   -27.0447119885   -27.0447119885   -27.0447119885   -27.0447119885   -6.7518454150    -6.7518454150    -6.7518454150    -6.7518454150    -6.7518454150    -6.7518454150     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 1931.9300000000   -29.0781489802   -29.0781489802   -29.0781489802   -29.0781489802   -29.0781489802   -29.0781489802   -7.2595029650    -7.2595029650    -7.2595029650    -7.2595029650    -7.2595029650    -7.2595029650     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2067.0300000000   -31.1115859717   -31.1115859717   -31.1115859717   -31.1115859717   -31.1115859717   -31.1115859717   -7.7671605150    -7.7671605150    -7.7671605150    -7.7671605150    -7.7671605150    -7.7671605150     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2202.1300000000   -33.1450229634   -33.1450229634   -33.1450229634   -33.1450229634   -33.1450229634   -33.1450229634   -8.2748180650    -8.2748180650    -8.2748180650    -8.2748180650    -8.2748180650    -8.2748180650     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2337.2300000000   -35.1784599550   -35.1784599550   -35.1784599550   -35.1784599550   -35.1784599550   -35.1784599550   -8.7824756150    -8.7824756150    -8.7824756150    -8.7824756150    -8.7824756150    -8.7824756150     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2472.3300000000   -37.2118969465   -37.2118969465   -37.2118969465   -37.2118969465   -37.2118969465   -37.2118969465   -9.2901331650    -9.2901331650    -9.2901331650    -9.2901331650    -9.2901331650    -9.2901331650     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2607.4300000000   -39.2453339383   -39.2453339383   -39.2453339383   -39.2453339383   -39.2453339383   -39.2453339383   -9.7977907150    -9.7977907150    -9.7977907150    -9.7977907150    -9.7977907150    -9.7977907150     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2742.5300000000   -41.2787709299   -41.2787709299   -41.2787709299   -41.2787709299   -41.2787709299   -41.2787709299   -10.3054482650    -10.3054482650    -10.3054482650    -10.3054482650    -10.3054482650    -10.3054482650     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
2  	 2877.6300000000   -43.3122079214   -43.3122079214   -43.3122079214   -43.3122079214   -43.3122079214   -43.3122079214   -10.8131058150    -10.8131058150    -10.8131058150    -10.8131058150    -10.8131058150    -10.8131058150     -2.0000000000    -1.0000000000    0.0000000000    1.0000000000    2.0000000000    0.00000000   0.00050000    0.00050000
3  	 1594.1800000000   -18.6624309364   -18.6624309364   -18.6624309364   -18.6624309364   -18.6624309364   -18.6624309364   -7.6241356227    -7.6241356227    -7.6241356227    -7.6241356227    -7.6241356227    -7.6241356227     1.3723668185    1.3723668185    1.3723668185    1.3723668185    1.3723668185    1.37236682   0.00050000    0.00050000
3  	 1729.2800000000   -20.2439928801   -20.2439928801   -20.2439928801   -20.2439928801   -20.2439928801   -20.2439928801   -8.2702488111    -8.2702488111    -8.2702488111    -8.2702488111    -8.2702488111    -8.2702488111     1.4886690912    1.4886690912    1.4886690912    1.4886690912    1.4886690912    1.48866909   0.00050000    0.00050000
3  	 1864.3800000000   -21.8255548239   -21.8255548239   -21.8255548239   -21.8255548239   -21.8255548239   -21.8255548239   -8.9163619994    -8.9163619994    -8.9163619994    -8.9163619994    -8.9163619994    -8.9163619994     1.6049713640    1.6049713640    1.6049713640    1.6049713640    1.6049713640    1.60497136   0.00050000    0.00050000
3  	 1999.4800000000   -23.4071167677   -23.4071167677   -23.4071167677   -23.4071167677   -23.4071167677   -23.4071167677   -9.5624751878    -9.5624751878    -9.5624751878    -9.5624751878    -9.5624751878    -9.5624751878     1.7212736367    1.7212736367    1.7212736367    1.7212736367    1.7212736367    1.72127364   0.00050000    0.00050000
